Date;Time of day;Germany/Luxembourg[€/MWh];Denmark 1[€/MWh];Denmark 2[€/MWh];France[€/MWh];Northern Italy[€/MWh];Netherlands[€/MWh];Poland[€/MWh];Sweden 4[€/MWh];Switzerland[€/MWh];Slovenia[€/MWh];Czech Republic[€/MWh];Hungary[€/MWh];Austria[€/MWh];DE/AT/LU[€/MWh];Belgium[€/MWh];Norway 2[€/MWh]
May 9, 2021;8:00 AM;0.32;0.32;20.25;0.32;61.69;0.32;52.69;20.25;6.96;0.32;3.05;3.05;0.32;-;0.32;27.82
May 9, 2021;9:00 AM;0;0;21.63;0;65.59;0;52.49;21.63;-0.84;0;-0.98;-0.98;0;-;0;38.54
May 9, 2021;10:00 AM;-4.91;-4.91;1.69;-4.91;65.33;-4.91;48.08;20.04;-19.07;-4.91;-0.51;-0.51;-4.91;-;-4.91;42.28
May 9, 2021;11:00 AM;-10.97;-10.97;19.93;-0.03;62.36;-10.97;41.72;19.93;-19.95;4.48;-0.91;-0.91;4.48;-;-21.56;42.91
May 9, 2021;12:00 PM;-39.9;-17;21.7;-0.02;60;-17;40.86;21.7;-29.11;5.04;-2.99;-1;5.04;-;-63.24;42.92
May 9, 2021;1:00 PM;-52.11;-34.87;21.73;-26.42;49.83;-34.87;48.58;21.73;-54.83;-23.46;-15;-15;-23.46;-;-65.5;42.05
May 9, 2021;2:00 PM;-66.18;-43.91;21;-66.18;49.25;-66.18;47.25;21;-79.4;-66.18;-35;-35;-66.18;-;-66.18;42.47
May 9, 2021;3:00 PM;-54.05;-38.24;21.26;-54.05;57.1;-54.05;50.56;21.26;-64.59;-54.05;-8.5;-8.5;-54.05;-;-54.05;42.27
May 9, 2021;4:00 PM;-22.6;-11.95;21.61;-22.6;65.14;-22.6;51.81;21.61;-35.08;-22.6;-25.51;-1;-22.6;-;-22.6;40.75
May 9, 2021;5:00 PM;-0.57;1.14;21.96;0.15;69.85;11.79;54.55;21.96;-0.05;-0.13;2.85;2.85;-0.13;-;-0.66;39.99
May 9, 2021;6:00 PM;38.42;38.42;37.1;36.83;77.08;44.9;55.86;37.1;30.64;38.24;49.77;49.77;38.24;-;40.51;46.22
May 9, 2021;7:00 PM;58.65;58.65;49.48;54.93;78;60.76;56.07;49.48;47.98;57.92;60.91;60.91;57.92;-;63.56;51.02
May 9, 2021;8:00 PM;60.75;60.75;49.38;57.64;81;66.5;60.92;49.38;52.56;60.32;80.03;80.03;60.32;-;67.92;51.87
May 9, 2021;9:00 PM;51.99;51.99;48.88;54.11;78;65.6;60.92;48.88;51.31;53.08;64;64;53.08;-;60.53;52.83
May 9, 2021;10:00 PM;53.74;53.74;42.09;54.3;71.7;55.98;59.44;42.09;51.94;53.74;57.85;57.85;53.74;-;54.77;52.55
May 9, 2021;11:00 PM;48.69;48.69;30.34;49.75;64.39;52.78;55.22;30.34;49.06;48.69;41.03;41.03;48.69;-;50.3;51.09
May 10, 2021;12:00 AM;45.06;45.06;25.08;45.06;45.06;45.06;54.57;25.08;43.3;45.06;46.5;46.5;45.06;-;45.06;46.4
May 10, 2021;1:00 AM;42.11;42.11;26.3;42.11;42.11;42.11;52.01;26.3;39.68;42.11;41;41;42.11;-;42.11;43.5
May 10, 2021;2:00 AM;40;40;26.42;40;40;40;51.22;26.42;38.25;40;39.94;39.94;40;-;40;41.32
May 10, 2021;3:00 AM;35.45;35.45;27.86;35.45;35.45;35.45;51.26;27.86;32.96;35.45;38.32;38.32;35.45;-;35.45;36.63
May 10, 2021;4:00 AM;28.03;28.03;27.36;28.03;28.03;28.03;52.47;27.36;34.2;28.03;37;37;28.03;-;28.03;40.41
May 10, 2021;5:00 AM;37;37;36.11;37;37;37;54.68;36.11;39.99;37;47;47;37;-;37;45.76
May 10, 2021;6:00 AM;57.12;57.12;51.49;57.12;70;57.12;61.85;51.49;55.18;60;65;65;57.12;-;57.12;51.49
May 10, 2021;7:00 AM;69.99;69.99;69.99;69.99;75.02;69.99;58.48;56.02;69.13;75.02;72.93;72.93;69.99;-;69.99;56.02
May 10, 2021;8:00 AM;74.07;74.07;74.07;74.07;80;74.07;62.3;57.78;70.01;74.23;72.55;72.55;74.07;-;74.07;57.78
May 10, 2021;9:00 AM;59.56;59.56;59.56;59.56;82;59.56;58.28;54.61;58.1;59.56;62.04;62.04;59.56;-;59.56;54.61
May 10, 2021;10:00 AM;50.89;50.89;50.89;53.48;78.71;53.86;55.93;52.14;53.97;51.74;56.15;56.15;51.74;-;52.52;52.14
